438,576,24,47
439,576,24,47
439,576,24,46
439,576,24,46
439,576,24,46
441,577,23,44
442,577,24,45
442,577,23,44
444,577,23,44
444,576,24,46
446,577,23,44
447,578,23,44
449,579,23,43
449,578,24,45
450,578,23,44
451,578,23,44
451,578,23,44
452,577,24,46
452,577,24,46
453,577,24,47
454,577,24,46
455,578,24,46
456,578,24,46
457,579,24,45
458,579,24,45
458,578,24,47
459,578,24,46
460,579,24,45
461,579,24,45
463,580,23,43
463,579,23,44
464,578,24,46
464,578,24,46
464,578,24,46
466,578,24,46
466,578,24,46
467,579,23,44
468,580,22,42
470,580,23,43
471,579,24,45
471,579,23,44
474,580,23,43
474,580,23,43
475,579,23,44
476,580,22,42
477,579,23,44
477,578,24,46
478,577,24,46
479,578,24,46
480,577,24,46
481,577,24,46
482,577,24,47
483,577,24,47
484,577,24,47
485,577,24,47
486,577,24,45
486,576,24,46
487,576,24,46
488,576,24,46
488,576,24,46
489,576,24,46
490,577,23,44
490,576,24,46
491,576,24,46
492,575,24,47
492,575,24,46
493,575,24,45
493,575,24,45
494,574,24,47
495,575,24,45
495,574,24,47
496,574,24,47
496,573,25,48
497,573,24,47
497,573,25,48
498,573,24,46
498,573,24,47
498,573,24,47
499,573,24,47
499,573,24,47
499,573,24,47
500,573,24,47
500,573,24,47
500,573,25,48
501,574,24,46
501,574,24,46
502,574,25,48
502,573,25,49
504,574,24,47
504,574,25,48
504,575,24,46
504,575,24,46
505,575,24,47
504,575,24,46
505,576,24,46
505,577,23,44
506,577,24,45
507,579,23,43
507,579,22,42
508,579,23,43
508,579,23,44
510,579,24,45
511,580,23,44
513,580,24,46
515,581,24,45
516,583,23,43
517,584,22,42
518,584,21,41
519,584,21,41
520,586,21,40
521,587,20,39
524,588,20,38
525,587,20,38
526,587,21,40
528,586,22,42
530,585,23,43
532,586,23,43
533,586,23,43
535,586,24,45
536,586,24,46
538,587,23,44
540,587,23,44
542,587,24,45
544,587,24,45
547,588,24,45
549,588,24,45
551,588,24,45
552,587,24,47
553,585,25,49
556,586,25,48
556,585,25,49
558,584,26,50
561,586,25,48
562,585,25,49
564,585,26,50
567,587,25,48
570,589,24,47
572,590,24,45
574,591,24,45
577,592,23,43
579,592,22,42
581,592,23,43
582,591,24,45
583,589,24,46
584,590,24,45
586,589,24,47
587,589,25,48
587,590,24,46
589,589,24,47
589,589,25,48
590,588,25,48
591,588,25,49
592,589,24,47
593,589,24,46
595,590,23,44
595,590,24,45
595,589,24,46
597,590,24,45
597,590,24,45
597,590,24,45
597,590,24,45
598,590,24,45
598,589,24,46
600,589,24,45
601,589,24,45
602,588,24,47
603,588,25,48
604,588,24,47
605,588,24,47
607,589,24,45
607,588,24,47
608,588,24,47
609,588,24,47
610,587,25,48
610,586,25,49
611,586,26,51
612,586,26,51
613,587,25,49
616,588,24,47
617,590,24,45
619,591,23,43
622,591,23,44
624,590,24,46
626,592,23,44
628,593,23,43
630,593,23,43
631,594,22,42
632,594,21,41
635,595,21,40
635,596,20,38
638,597,20,38
640,597,20,38
642,597,20,38
643,597,19,36
647,598,18,35
650,597,19,36
653,598,20,38
655,597,20,38
659,599,20,38
662,599,20,38
663,599,20,39
666,598,21,41
669,597,22,42
672,597,23,43
674,597,24,45
677,597,24,47
680,598,24,45
683,599,23,44
686,600,23,43
688,600,23,44
692,601,23,43
695,601,23,43
697,600,24,45
700,598,24,47
702,597,25,48
705,598,25,48
708,599,24,46
712,600,24,47
715,601,24,45
719,603,23,43
721,603,24,45
723,602,24,47
726,603,24,47
730,602,24,47
732,602,25,48
734,601,25,49
738,603,25,48
741,603,25,48
744,604,24,46
748,606,24,45
751,606,23,44
753,608,22,42
757,608,23,43
759,608,23,43
762,606,24,45
765,605,24,47
767,605,25,48
770,606,24,47
774,607,24,45
777,608,24,45
780,609,23,44
783,609,23,44
786,609,23,44
789,610,23,44
792,609,24,46
795,609,24,47
798,608,24,47
801,609,24,47
804,609,24,47
807,610,24,47
810,611,24,46
813,612,24,45
815,612,23,44
818,612,24,45
821,612,24,47
824,611,24,47
827,610,25,48
830,611,24,46
833,611,24,47
836,612,24,45
838,612,24,47
841,613,24,46
845,615,24,45
847,614,24,46
851,614,24,46
854,613,24,46
856,613,24,47
858,611,25,49
861,611,26,51
863,611,27,52
867,611,26,50
870,613,25,48
873,615,24,46
876,615,24,46
879,615,24,46
882,615,24,45
884,614,24,47
887,614,24,47
889,613,24,46
892,613,24,47
894,612,25,49
898,613,24,47
901,613,24,46
904,614,24,46
906,614,25,48
909,614,24,46
911,614,24,47
913,612,25,48
915,610,25,49
918,610,25,48
919,609,26,50
923,610,25,48
925,610,25,48
928,611,24,46
931,610,24,47
933,610,25,48
933,608,25,49
937,609,24,47
939,608,24,46
941,607,24,46
944,607,24,45
946,606,24,47
949,606,24,45
951,605,24,46
953,604,25,48
955,605,24,47
957,604,24,47
959,604,25,48
960,602,25,49
962,603,25,48
963,604,24,46
965,605,24,45
967,606,24,45
969,607,23,43
971,607,22,42
973,606,23,43
973,606,23,43
972,605,24,45
973,605,24,45
973,605,24,45
972,605,24,45
972,605,24,45
972,604,24,45
970,604,24,45
969,604,24,45
969,602,24,45
968,603,23,43
965,602,23,44
965,603,22,42
964,604,21,41
963,605,21,40
960,604,22,42
958,603,23,43
955,602,23,44
953,603,22,42
951,603,22,42
949,604,23,43
948,604,22,42
946,604,23,43
943,603,24,45
941,603,24,45
939,604,23,43
937,604,22,42
935,606,21,41
933,606,22,42
930,605,22,42
927,605,23,44
925,606,22,42
923,607,21,41
921,607,22,42
919,607,22,42
916,608,22,42
913,608,23,43
910,607,23,44
908,608,24,45
906,609,24,45
904,610,24,45
903,611,23,44
901,611,24,45
900,612,24,45
898,613,24,45
897,613,24,45
895,614,24,45
895,615,23,43
894,616,22,42
893,616,22,42
893,616,23,43
892,615,24,45
891,614,24,46
891,614,24,47
891,614,24,47
891,615,24,47
891,615,25,48
891,617,24,46
890,618,25,48
891,620,24,47
891,621,24,46
896,624,24,45
896,625,24,45
897,626,23,44
897,625,24,46
900,626,24,45
901,627,23,44
898,624,24,46
900,625,24,45
901,626,23,44
903,627,23,44
905,626,24,45
907,627,24,45
910,628,23,43
912,628,22,42
916,629,23,43
918,630,22,42
920,630,23,43
921,630,24,45
923,629,24,46
926,630,23,44
929,631,23,43
932,629,23,44
934,628,24,46
938,628,25,48
939,626,26,50
942,626,26,50
944,626,26,50
947,627,25,49
949,628,25,48
951,627,26,50
955,628,25,48
956,628,24,46
959,627,24,47
962,626,25,48
965,625,25,48
967,624,25,49
970,623,25,49
973,624,25,48
976,624,25,48
978,624,25,48
980,625,24,47
982,623,25,49
984,621,26,51
988,620,27,52
989,617,28,54
992,617,28,53
994,616,28,53
997,617,27,52
1000,617,26,50
1002,617,27,52
1004,617,26,50
1006,616,25,49
1009,615,26,50
1012,615,25,48
1014,613,25,48
1016,612,25,48
1018,611,25,48
1021,610,25,48
1022,610,25,48
1025,610,24,46
1028,611,24,46
1029,610,25,48
1031,608,25,48
1033,606,25,49
1035,604,25,49
1037,603,25,49
1039,602,25,49
1042,602,24,47
1044,601,25,48
1046,600,24,46
1047,600,24,46
1049,599,24,46
1050,598,24,46
1052,596,24,46
1054,594,25,48
1056,593,25,48
1058,591,24,47
1059,590,24,46
1061,589,24,46
1063,590,24,45
1065,590,23,43
1067,591,22,42
1068,591,22,42
1069,589,23,43
1070,589,22,42
1070,589,22,42
1071,588,22,42
1072,586,23,43
1073,586,23,43
1074,584,24,45
1075,584,24,45
1076,583,24,45
1077,582,24,45
1078,581,24,45
1079,581,24,45
1079,580,24,45
1080,581,23,43
1082,581,22,42
1082,580,23,43
1083,580,23,43
1083,579,22,42
1085,579,23,43
1086,579,22,42
1087,578,22,42
1088,577,23,43
1090,576,24,45
1091,575,24,45
1093,574,24,47
1094,574,24,45
1096,575,23,43
1097,573,24,45
1098,572,24,45
1099,570,24,46
1100,568,24,46
1101,568,23,44
1102,567,24,46
1104,566,25,48
1105,566,24,46
1107,567,24,45
1108,565,24,47
1109,564,24,45
1111,563,24,45
1112,561,24,45
1113,559,24,46
1115,557,24,46
1116,556,24,47
1118,555,25,48
1119,555,24,46
1121,555,24,47
1123,555,24,45
1124,554,23,44
1126,553,23,44
1127,552,24,45
1129,551,23,43
1130,550,24,45
1131,549,24,47
1133,550,24,45
1135,550,23,43
1136,549,22,42
1137,549,22,42
1138,549,22,42
1140,550,21,40
1140,549,21,41
1141,549,22,42
1142,549,21,40
1143,549,21,40
1142,549,20,39
1143,548,21,40
1142,546,22,42
1141,545,22,42
1140,544,23,43
1140,543,23,43
1140,544,22,42
1139,542,23,43
1137,542,24,45
1137,542,24,45
1136,542,23,43
1136,543,22,42
1136,543,21,40
1135,544,21,40
1134,544,20,38
1134,545,20,38
1131,543,20,39
1129,543,21,40
1127,542,21,41
1124,541,22,42
1123,542,21,41
1122,543,20,39
1121,543,21,40
1119,543,21,40
1117,543,20,38
1116,544,20,38
1114,543,20,38
1112,542,21,40
1110,542,20,38
1107,543,20,38
1104,543,20,38
1103,545,20,38
1100,546,20,38
1097,545,20,39
1094,545,20,39
1092,546,20,39
1090,546,20,39
1087,546,21,40
1084,546,21,40
1081,546,22,42
1078,547,21,41
1075,548,22,42
1073,549,21,40
1070,549,21,41
1067,549,21,41
1064,549,22,42
1062,550,21,40
1059,550,21,40
1055,550,21,41
1052,551,22,42
1050,552,21,40
1047,554,21,40
1043,554,21,41
1040,554,21,41
1037,554,21,41
1034,555,22,42
1030,554,22,42
1027,555,22,42
1023,555,23,43
1020,556,22,42
1018,558,22,42
1015,558,22,42
1011,558,22,42
1008,558,22,42
1005,558,23,44
1002,559,22,42
1000,561,21,41
997,561,22,42
995,562,21,41
993,564,21,40
990,563,21,41
989,565,21,40
986,564,22,42
983,564,22,42
981,566,22,42
979,567,22,42
977,567,21,41
976,568,22,42
975,569,22,42
974,569,21,40
973,570,21,40
972,570,21,40
971,569,21,41
971,570,21,40
970,569,21,41
970,570,21,40
970,569,21,40
969,568,22,42
969,568,22,42
970,568,21,40
969,568,22,42
969,567,22,42
969,566,23,43
969,565,24,45
968,564,24,47
968,564,25,48
968,564,24,47
968,564,24,46
968,565,23,44
968,565,24,45
968,565,23,44
967,565,23,44
967,566,24,45
967,566,23,44
967,566,24,45
967,566,23,44
967,566,24,45
967,566,23,44
966,566,23,44
967,567,23,43
966,566,23,44
967,566,24,45
968,567,23,43
968,566,24,45
968,566,23,44
968,566,23,44
968,565,23,44
968,565,24,46
968,565,23,44
968,566,23,44
968,566,24,45
968,565,24,47
967,565,24,46
967,566,23,44
967,566,23,44
967,567,23,44
966,567,24,45
966,567,24,45
966,566,24,46
966,567,23,44
966,566,24,46
965,566,25,48
965,565,26,50
965,565,26,51
965,565,26,51
966,565,26,51
966,566,26,51
965,567,25,49
966,568,24,47
966,568,24,47
966,568,25,48
967,569,24,47
967,569,25,48
966,569,25,48
966,570,24,46
966,571,24,45
966,571,24,47
967,572,24,45
966,573,23,43
966,574,22,42
968,575,22,42
968,577,21,40
968,577,22,42
968,578,21,41
968,578,22,42
968,580,21,40
968,580,20,38
968,581,19,37
968,582,19,36
968,582,19,36
968,582,19,36
968,582,19,36
968,589,18,35
969,590,18,34
971,591,17,34
970,590,18,35
970,589,18,35
970,589,19,36
969,581,20,38
973,579,20,38
968,580,20,38
967,578,20,39
967,575,21,41
967,573,22,42
968,572,23,43
967,569,24,45
967,569,23,43
966,567,24,45
965,566,24,46
966,565,24,47
965,564,24,47
965,563,24,47
965,563,24,45
965,563,23,44
965,562,24,45
965,562,23,44
965,562,22,42
966,562,21,41
966,561,21,41
966,561,21,41
966,560,21,41
966,559,22,42
967,559,22,42
967,559,22,42
967,558,22,42
967,557,22,42
966,555,23,44
967,555,24,45
967,555,24,45
967,554,24,47
967,554,24,47
968,555,24,45
968,555,23,43
969,556,22,42
969,556,22,42
969,556,22,42
970,556,22,42
970,557,22,42
970,557,22,42
971,557,22,42
971,557,23,44
972,557,24,45
972,558,24,45
972,557,23,44
974,558,23,43
974,557,24,45
975,557,24,45
976,558,23,43
976,558,23,44
977,558,23,44
977,558,24,46
978,559,24,46
980,561,24,45
982,563,23,43
982,563,22,42
984,564,23,43
985,565,22,42
986,565,22,42
987,566,21,41
990,567,22,42
993,568,22,42
993,568,21,41
996,568,22,42
996,568,21,41
998,568,22,42
998,568,21,41
999,569,21,41
1002,568,21,41
1004,569,22,42
1006,568,23,43
1007,569,24,45
1010,570,23,43
1011,571,22,42
1014,570,23,43
1014,570,23,44
1016,571,22,42
1018,571,21,41
1020,570,22,42
1022,569,22,42
1024,570,23,43
1027,571,23,43
1029,572,22,42
1030,572,22,42
1032,573,22,42
1034,574,22,42
1037,575,21,40
1039,574,21,40
1041,573,21,41
1043,572,22,42
1045,571,23,44
1048,572,23,43
1050,573,22,42
1052,573,22,42
1053,574,22,42
1055,574,23,43
1058,575,22,42
1059,574,22,42
1062,575,22,42
1064,575,22,42
1066,574,23,43
1068,574,23,43
1071,575,22,42
1072,575,22,42
1075,576,22,42
1077,577,21,41
1080,578,20,39
1082,579,21,40
1083,578,21,41
1086,578,21,40
1088,577,21,41
1091,577,21,40
1093,577,21,41
1095,578,21,41
1097,578,21,41
1100,578,21,41
1102,579,21,40
1104,580,21,40
1106,580,20,39
1109,581,21,40
1111,580,22,42
1113,579,23,43
1115,577,24,45
1116,576,24,46
1119,577,24,46
1122,578,24,47
1124,578,24,47
1126,579,24,46
1129,580,23,44
1131,582,23,43
1134,583,22,42
1136,581,22,42
1138,579,23,44
1140,580,23,44
1144,581,22,42
1146,581,23,43
1149,581,23,43
1151,581,22,42
1152,582,23,44
1155,583,22,42
1159,584,22,42
1161,583,22,42
1163,582,23,43
1165,581,23,44
1167,580,24,46
1170,580,24,46
1173,581,24,45
1176,582,24,45
1178,583,23,44
1181,584,22,42
1184,585,21,41
1185,584,22,42
1187,583,23,44
1191,583,24,45
1193,581,24,46
1196,582,23,44
1199,583,23,43
1201,582,24,45
1203,583,23,44
1207,584,23,43
1209,584,22,42
1212,586,22,42
1214,585,23,43
1216,584,24,45
1219,583,24,45
1222,584,23,43
1225,583,23,43
1227,583,24,45
1230,584,23,43
1232,585,22,42
1235,586,22,42
1238,586,21,41
1239,586,22,42
1242,586,21,41
1245,585,21,41
1249,585,22,42
1251,584,22,42
1253,583,23,43
1256,582,24,45
1257,582,24,46
1260,584,23,44
1263,584,24,45
1266,585,23,43
1269,584,24,45
1271,584,23,43
1274,582,24,45
1276,581,24,47
1279,581,25,48
1281,580,25,48
1284,581,24,47
1287,583,24,45
1290,584,23,43
1292,584,23,43
1295,583,23,43
1297,582,23,44
1300,581,22,42
1302,580,23,44
1305,579,24,45
1308,579,24,46
1310,579,23,44
1313,580,22,42
1316,580,23,43
1318,580,23,43
1320,580,23,43
1323,579,22,42
1325,578,23,44
1326,577,23,44
1330,576,24,45
1332,574,24,47
1335,575,24,45
1338,576,23,43
1340,576,23,43
1341,576,23,44
1343,575,24,45
1346,575,23,43
1347,573,24,45
1349,573,23,44
1351,573,23,43
1353,572,22,42
1356,571,22,42
1359,572,22,42
1360,571,22,42
1362,572,22,42
1363,571,22,42
1365,570,23,43
1368,569,23,43
1369,568,23,43
1371,567,23,43
1373,565,23,44
1375,565,24,45
1377,565,23,43
1379,565,22,42
1381,565,22,42
1382,565,23,43
1384,566,22,42
1385,565,22,42
1387,563,22,42
1388,562,22,42
1390,561,22,42
1391,560,22,42
1393,559,22,42
1395,559,22,42
1397,559,22,42
1398,559,23,43
1399,558,22,42
1401,559,22,42
1402,557,23,43
1404,557,22,42
1404,555,22,42
1406,553,23,43
1407,551,23,44
1409,551,23,43
1409,551,22,42
1411,550,23,43
1411,551,22,42
1413,550,23,43
1413,549,23,44
1415,548,23,43
1415,547,22,42
1417,546,22,42
1417,544,23,43
1418,543,22,42
1419,543,23,43
1421,543,22,42
1421,543,22,42
1422,543,21,40
1422,542,22,42
1423,540,23,43
1423,539,22,42
1424,538,22,42
1425,536,22,42
1426,534,23,43
1425,533,23,44
1426,532,23,44
1426,532,23,44
1427,532,23,43
1427,532,23,43
1428,532,22,42
1428,530,22,42
1428,528,23,43
1428,527,23,43
1428,526,23,43
1428,524,24,45
1429,524,23,43
1428,524,23,43
1428,524,22,42
1429,524,21,40
1427,522,21,41
1427,521,21,41
1427,520,21,41
1427,519,22,42
1427,518,22,42
1427,516,22,42
1428,516,21,40
1427,515,20,39
1427,514,21,40
1427,513,22,42
1426,513,21,41
1425,511,22,42
1425,510,23,43
1425,508,23,43
1423,506,24,45
1422,504,24,47
1422,503,24,45
1421,503,23,43
1420,502,22,42
1419,501,22,42
1417,499,22,42
1416,497,21,41
1416,496,20,39
1414,494,20,39
1413,492,21,41
1413,491,21,40
1412,489,22,42
1411,487,23,43
1409,486,22,42
1407,483,23,43
1407,481,22,42
1405,479,22,42
1404,478,22,42
1403,478,21,40
1401,476,21,40
1399,474,21,41
1397,473,21,40
1396,471,21,40
1394,468,22,42
1393,465,21,41
1392,464,20,39
1391,463,20,38
1390,462,21,40
1388,459,20,39
1387,457,20,39
1386,454,20,39
1385,453,21,40
1383,451,20,38
1382,450,20,38
1381,448,20,38
1380,447,20,38
1378,445,20,38
1376,442,20,38
1374,440,20,38
1373,439,19,37
1373,438,19,36
1372,437,18,34
1370,434,19,36
1370,432,19,36
1368,429,19,37
1366,427,19,37
1366,425,20,38
1364,423,20,38
1362,422,20,38
1361,421,20,38
1360,419,20,38
1358,418,19,37
1358,417,19,36
1356,416,18,34
1355,414,18,35
1354,413,18,35
1353,412,18,34
1351,410,19,36
1350,409,19,36
1350,408,18,34
1349,406,18,34
1347,405,18,34
1346,403,18,35
1345,402,18,35
1343,402,17,34
1343,400,18,34
1342,399,18,34
1340,397,19,36
1340,396,18,35
1339,395,19,36
1339,395,18,34
1338,394,18,35
1337,392,18,35
1336,392,18,35
1335,391,18,34
1334,390,18,34
1334,388,19,36
1334,387,18,35
1333,387,17,34
1333,387,17,34
1333,387,17,33
1333,388,16,32
1333,387,16,31
1333,387,16,30
1333,388,15,29
1332,387,16,30
1331,387,16,30
1331,386,16,31
1331,385,17,32
1331,384,17,34
1330,384,17,34
1330,384,17,32
1330,383,17,32
1329,382,17,34
1329,382,18,34
1329,381,17,33
1330,383,16,32
1329,381,17,33
1329,382,17,32
1330,383,16,32
1330,382,17,32
1331,383,16,32
1330,382,17,32
1329,382,17,32
1329,384,16,31
1329,383,16,31
1329,384,16,30
1329,384,16,30
1329,383,16,31
1328,384,16,30
1329,385,15,29
1335,387,15,28
1331,385,15,29
1329,385,16,30
1328,384,16,32
1327,384,17,32
1325,383,17,33
1325,384,17,32
1326,383,17,34
1325,384,17,33
1324,384,17,34
1324,385,17,34
1323,385,18,35
1322,386,18,34
1322,385,17,34
1321,385,17,34
1320,385,18,35
1319,385,17,34
1317,385,18,34
1316,385,17,34
1315,386,17,34
1314,388,17,33
1312,387,18,34
1310,386,17,34
1310,385,17,33
1308,386,17,32
1306,385,17,34
1305,386,17,34
1303,386,18,35
1301,385,19,36
1299,385,19,37
1298,386,19,36
1296,386,20,38
1294,385,20,39
1293,385,20,38
1292,385,20,38
1290,385,20,38
1288,385,20,38
1287,386,20,38
1285,386,20,38
1283,387,20,38
1281,386,20,39
1278,387,21,40
1277,387,20,38
1276,388,20,38
1274,387,20,38
1273,387,20,38
1271,387,20,38
1269,386,20,39
1268,388,20,38
1266,389,19,36
1266,383,18,35
1264,385,18,34
1262,392,18,34
1260,393,19,36
1257,392,19,36
1257,393,18,35
1255,393,18,35
1254,392,19,36
1251,391,19,36
1250,392,19,36
1249,392,19,36
1247,394,18,34
1245,395,17,34
1244,395,18,35
1242,394,19,36
1241,393,19,36
1239,393,20,38
1238,392,20,38
1237,392,20,38
1235,393,20,38
1233,393,20,38
1232,393,20,38
1230,393,19,36
1230,395,18,35
1227,396,17,34
1226,396,17,34
1225,398,17,32
1223,397,17,34
1222,396,18,35
1220,397,18,35
1219,396,19,36
1217,397,19,36
1216,397,19,36
1213,397,19,36
1213,399,18,35
1211,399,19,36
1210,399,18,34
1209,399,18,34
1207,398,19,36
1205,397,19,37
1204,398,19,36
1203,399,18,35
1202,399,18,35
1199,399,19,36
1198,399,19,37
1197,400,19,36
1196,401,18,35
1195,402,19,36
1193,401,19,36
1191,401,19,36
1190,401,20,38
1189,401,19,37
1188,402,19,36
1186,402,19,37
1185,402,20,38
1183,403,20,38
1181,404,19,37
1180,405,19,36
1180,404,20,38
1179,404,20,38
1178,404,20,38
1176,404,20,39
1175,405,20,38
1174,405,20,38
1173,406,19,37
1172,407,19,36
1171,409,19,36
1171,410,18,34
1168,411,17,33
1168,411,18,34
1167,410,19,36
1166,410,19,36
1165,410,19,36
1165,411,18,34
1164,411,18,35
1163,412,17,34
1163,414,18,34
1162,414,18,34
1161,415,18,34
1160,416,18,34
1160,416,18,34
1159,417,18,34
1158,417,17,34
1158,417,18,34
1157,418,17,33
1157,418,18,34
1156,419,17,34
1155,420,17,34
1155,420,18,34
1155,421,18,35
1155,421,18,35
1154,421,17,34
1154,421,18,35
1153,422,19,36
1153,422,18,35
1152,423,17,34
1152,424,17,34
1152,425,18,35
1151,426,17,34
1151,427,18,35
1150,427,19,36
1149,426,20,38
1149,426,20,38
1149,426,20,38
1149,425,21,40
1147,426,20,38
1146,429,21,40
1147,429,20,38
1146,430,21,40
1146,431,20,38
1144,443,19,37
1144,443,20,38
1146,433,19,37
1145,447,19,36
1146,433,19,37
1146,434,20,38
1145,435,19,37
1144,434,20,38
1144,435,20,38
1144,437,20,38
1144,438,19,37
1144,440,19,36
1145,440,19,37
1145,441,20,38
1145,441,20,38
1145,441,20,38
1145,442,19,36
1147,443,19,36
1147,444,18,34
1147,445,18,35
1148,446,18,35
1148,447,18,35
1148,446,19,36
1148,447,19,36
1149,447,19,36
1150,448,19,36
1150,449,18,35
1150,449,19,36
1152,449,19,36
1152,450,19,36
1153,450,19,36
1154,452,19,36
1153,452,19,36
1154,452,20,38
1155,453,19,36
1156,453,20,38
1157,453,19,37
1158,454,20,38
1159,454,20,38
1161,454,19,36
1162,455,19,37
1163,456,19,37
1164,457,20,38
1165,457,19,36
1167,458,20,38
1167,458,20,38
1169,458,19,36
1171,458,19,36
1172,458,19,36
1173,456,18,34
1174,464,17,34
1175,464,17,34
1178,465,17,33
1179,465,17,32
1180,466,16,32
1180,465,17,32
1180,465,17,33
1182,464,18,34
1182,464,17,34
1183,464,18,34
1183,462,19,36
1185,462,18,35
1185,461,19,36
1185,461,19,36
1184,459,19,36
1185,459,18,35
1184,458,19,36
1185,458,19,36
1186,458,19,36
1186,459,19,36
1185,457,19,36
1186,458,19,36
1185,457,19,36
1186,457,19,36
1186,456,18,35
1186,456,18,35
1185,455,19,36
1186,454,19,37
1186,454,20,38
1186,453,20,38
1186,453,20,38
1186,453,20,38
1185,453,19,37
1185,453,20,38
1185,452,20,38
1185,453,19,37
1185,453,19,36
1185,452,20,38
1184,451,20,39
1185,452,20,38
1184,452,19,36
1185,452,19,37
1185,452,19,36
1184,452,20,38
1184,451,20,39
1183,451,21,40
1183,451,20,38
1184,452,20,38
1183,452,20,38
1183,452,20,38
1183,452,20,38
1183,452,20,38
1183,452,20,38
1183,452,20,38
1183,452,20,38
1183,451,20,38
1184,451,20,38
1184,451,20,38
1184,451,20,38
1185,452,19,36
1185,451,20,38
1185,450,20,38
1188,451,19,37
1189,450,19,37
1189,450,20,38
1191,450,20,38
1190,450,20,38
1191,450,19,36
1193,450,18,35
1194,450,17,34
1196,449,18,35
1197,446,19,36
1198,445,19,36
1199,444,19,36
1201,443,19,37
1202,443,19,37
1203,443,19,37
1204,441,20,38
1206,440,20,38
1207,439,20,38
1209,438,20,38
1210,437,20,38
1211,435,20,39
1213,434,20,38
1213,434,20,38
1214,433,20,39
1216,433,20,38
1217,432,19,37
1219,430,20,38
1220,429,19,37
1222,428,20,38
1223,427,19,36
1224,426,19,36
1226,425,19,37
1227,425,19,37
1229,424,19,37
1230,421,20,38
1233,421,20,38
1235,419,20,38
1237,418,20,38
1238,416,20,38
1240,417,20,38
1241,417,20,38
1243,416,20,38
1245,415,19,36
1247,415,19,36
1248,412,19,37
1250,412,19,36
1252,412,19,36
1253,412,18,35
1254,412,19,36
1255,411,19,36
1257,411,18,35
1258,410,17,34
1260,410,17,33
1261,410,18,34
1260,409,17,33
1261,408,17,34
1262,407,18,34
1262,406,17,33
1262,405,17,32
1264,405,16,31
1264,405,16,30
1263,404,16,31
1262,401,17,32
1262,400,17,32
1261,399,17,32
1260,397,17,34
1260,396,17,32
1259,396,17,32
1258,394,17,34
1258,394,17,34
1258,394,17,34
1257,394,17,34
1257,393,17,33
1256,392,17,32
1256,392,16,32
1254,390,17,33
1253,388,17,33
1252,388,17,32
1251,387,17,33
1250,386,18,34
1248,385,17,34
1247,386,17,32
1246,386,17,32
1245,386,16,31
1244,386,16,30
1243,385,16,30
1241,384,16,32
1239,382,17,33
1239,382,16,32
1237,381,17,33
1235,381,17,32
1233,380,17,34
1232,381,17,32
1232,382,16,32
1230,381,16,31
1229,380,16,32
1228,380,16,30
1227,380,16,31
1225,379,16,31
1224,379,16,30
1223,378,16,30
1221,379,15,29
1219,379,16,30
